Tiempo_s,Canal_1_raw,Canal_2_raw,Canal_1_uV,Canal_2_uV
933.1406,-8076,-7067,-161520.0000,-141340.0000
933.1484,-7569,-6903,-151380.0000,-138060.0000
933.1562,-7397,-7078,-147940.0000,-141560.0000
933.1641,-7756,-6592,-155120.0000,-131840.0000
933.1719,-7158,-6593,-143160.0000,-131860.0000
933.1797,-6798,-6299,-135960.0000,-125980.0000
933.1875,-7509,-6617,-150180.0000,-132340.0000
933.1953,-7197,-5623,-143940.0000,-112460.0000
933.2031,-6130,-6026,-122600.0000,-120520.0000
933.2109,-7157,-6051,-143140.0000,-121020.0000
933.2188,-6536,-5818,-130720.0000,-116360.0000
933.2266,-5931,-5229,-118620.0000,-104580.0000
933.2344,-6788,-5398,-135760.0000,-107960.0000
933.2422,-6241,-5608,-124820.0000,-112160.0000
933.2500,-6075,-5553,-121500.0000,-111060.0000
933.2578,-6278,-5124,-125560.0000,-102480.0000
933.2656,-5784,-5508,-115680.0000,-110160.0000
933.2734,-5687,-5070,-113740.0000,-101400.0000
933.2812,-6305,-5068,-126100.0000,-101360.0000
933.2891,-5329,-4966,-106580.0000,-99320.0000
933.2969,-5553,-4567,-111060.0000,-91340.0000
933.3047,-5495,-4961,-109900.0000,-99220.0000
933.3125,-5658,-5820,-113160.0000,-116400.0000
933.3203,-7079,-5693,-141580.0000,-113860.0000
933.3281,-7733,-5975,-154660.0000,-119500.0000
933.3359,-7534,-5790,-150680.0000,-115800.0000
933.3438,-7344,-5579,-146880.0000,-111580.0000
933.3516,-8585,-6521,-171700.0000,-130420.0000
933.3594,-8411,-6801,-168220.0000,-136020.0000
933.3672,-8577,-5813,-171540.0000,-116260.0000
933.3750,-8040,-6161,-160800.0000,-123220.0000
933.3828,-7637,-5868,-152740.0000,-117360.0000
933.3906,-7635,-5317,-152700.0000,-106340.0000
933.3984,-7772,-5966,-155440.0000,-119320.0000
933.4062,-6158,-5236,-123160.0000,-104720.0000
933.4141,-6381,-4826,-127620.0000,-96520.0000
933.4219,-6460,-5361,-129200.0000,-107220.0000
933.4297,-6002,-4921,-120040.0000,-98420.0000
933.4375,-5450,-4351,-109000.0000,-87020.0000
933.4453,-5997,-5600,-119940.0000,-112000.0000
933.4531,-5060,-5341,-101200.0000,-106820.0000
933.4609,-5371,-4840,-107420.0000,-96800.0000
933.4688,-5549,-4932,-110980.0000,-98640.0000
933.4766,-5504,-4631,-110080.0000,-92620.0000
933.4844,-4551,-3948,-91020.0000,-78960.0000
933.4922,-4545,-4149,-90900.0000,-82980.0000
933.5000,-4871,-4078,-97420.0000,-81560.0000
933.5078,-5077,-4294,-101540.0000,-85880.0000
933.5156,-4672,-4104,-93440.0000,-82080.0000
933.5234,-5597,-4269,-111940.0000,-85380.0000
933.5312,-4505,-4703,-90100.0000,-94060.0000
933.5391,-4378,-4468,-87560.0000,-89360.0000
933.5469,-5156,-4321,-103120.0000,-86420.0000
933.5547,-5258,-4805,-105160.0000,-96100.0000
933.5625,-4459,-4437,-89180.0000,-88740.0000
933.5703,-4561,-3593,-91220.0000,-71860.0000
933.5781,-2855,-3793,-57100.0000,-75860.0000
933.5859,-2684,-3947,-53680.0000,-78940.0000
933.5938,-2623,-3421,-52460.0000,-68420.0000
933.6016,-1405,-2712,-28100.0000,-54240.0000
933.6094,-497,-2543,-9940.0000,-50860.0000
933.6172,-1722,-2330,-34440.0000,-46600.0000
933.6250,-828,-2326,-16560.0000,-46520.0000
933.6328,-168,-2706,-3360.0000,-54120.0000
933.6406,-348,-2292,-6960.0000,-45840.0000
933.6484,-150,-1502,-3000.0000,-30040.0000
933.6562,291,-1738,5820.0000,-34760.0000
933.6641,-8,-1601,-160.0000,-32020.0000
933.6719,-629,-1654,-12580.0000,-33080.0000
933.6797,-619,-2115,-12380.0000,-42300.0000
933.6875,-285,-2062,-5700.0000,-41240.0000
933.6953,-1477,-1984,-29540.0000,-39680.0000
933.7031,-1551,-2512,-31020.0000,-50240.0000
933.7109,-1602,-2699,-32040.0000,-53980.0000
933.7188,-1363,-2404,-27260.0000,-48080.0000
933.7266,-2247,-1821,-44940.0000,-36420.0000
933.7344,-2316,-2319,-46320.0000,-46380.0000
933.7422,-2922,-3179,-58440.0000,-63580.0000
933.7500,-2187,-3188,-43740.0000,-63760.0000
933.7578,-2705,-2211,-54100.0000,-44220.0000
933.7656,-2936,-2759,-58720.0000,-55180.0000
933.7734,-3007,-3332,-60140.0000,-66640.0000
933.7812,-3069,-3160,-61380.0000,-63200.0000
933.7891,-3551,-3562,-71020.0000,-71240.0000
933.7969,-3391,-3684,-67820.0000,-73680.0000
933.8047,-3371,-2150,-67420.0000,-43000.0000
933.8125,-2712,-3437,-54240.0000,-68740.0000
933.8203,-3184,-4911,-63680.0000,-98220.0000
933.8281,-2133,-3392,-42660.0000,-67840.0000
933.8359,-471,-2074,-9420.0000,-41480.0000
933.8438,135,-2872,2700.0000,-57440.0000
933.8516,99,-1808,1980.0000,-36160.0000
933.8594,423,-919,8460.0000,-18380.0000
933.8672,95,-2713,1900.0000,-54260.0000
933.8750,534,-3604,10680.0000,-72080.0000
933.8828,926,-2075,18520.0000,-41500.0000
933.8906,1049,-1834,20980.0000,-36680.0000
933.8984,755,-1775,15100.0000,-35500.0000
933.9062,1245,-1589,24900.0000,-31780.0000
933.9141,945,-1355,18900.0000,-27100.0000
933.9219,1572,-1616,31440.0000,-32320.0000
933.9297,963,-1334,19260.0000,-26680.0000
933.9375,444,-1178,8880.0000,-23560.0000
933.9453,539,-776,10780.0000,-15520.0000
933.9531,637,-1967,12740.0000,-39340.0000
933.9609,-213,-2679,-4260.0000,-53580.0000
933.9688,-488,-2294,-9760.0000,-45880.0000
933.9766,-252,-1938,-5040.0000,-38760.0000
933.9844,80,-2259,1600.0000,-45180.0000
933.9922,-740,-1496,-14800.0000,-29920.0000
934.0000,-496,-1362,-9920.0000,-27240.0000
934.0078,-215,-2168,-4300.0000,-43360.0000
934.0156,-467,-2617,-9340.0000,-52340.0000
934.0234,-1452,-2198,-29040.0000,-43960.0000
934.0312,-698,-2580,-13960.0000,-51600.0000
934.0391,-320,-1474,-6400.0000,-29480.0000
934.0469,-756,-1875,-15120.0000,-37500.0000
934.0547,-1507,-3348,-30140.0000,-66960.0000
934.0625,-828,-2481,-16560.0000,-49620.0000
934.0703,38,-1348,760.0000,-26960.0000
934.0781,-932,-1963,-18640.0000,-39260.0000
934.0859,-1844,-2101,-36880.0000,-42020.0000
934.0938,-481,-1943,-9620.0000,-38860.0000
934.1016,-910,-2349,-18200.0000,-46980.0000
934.1094,-1156,-2593,-23120.0000,-51860.0000
934.1172,-429,-2477,-8580.0000,-49540.0000
934.1250,-599,-2394,-11980.0000,-47880.0000
934.1328,-1931,-2149,-38620.0000,-42980.0000
934.1406,-1100,-2211,-22000.0000,-44220.0000
934.1484,-852,-2299,-17040.0000,-45980.0000
934.1562,-1442,-1918,-28840.0000,-38360.0000
934.1641,-1390,-1666,-27800.0000,-33320.0000
934.1719,-865,-2495,-17300.0000,-49900.0000
934.1797,-1886,-2488,-37720.0000,-49760.0000
934.1875,-1868,-2261,-37360.0000,-45220.0000
934.1953,-1559,-2419,-31180.0000,-48380.0000
934.2031,-1662,-2410,-33240.0000,-48200.0000
934.2109,-2085,-2282,-41700.0000,-45640.0000
934.2188,-1410,-2336,-28200.0000,-46720.0000
934.2266,-1528,-1684,-30560.0000,-33680.0000
934.2344,-1763,-1522,-35260.0000,-30440.0000
934.2422,-1831,-2630,-36620.0000,-52600.0000
934.2500,-1819,-2562,-36380.0000,-51240.0000
934.2578,-1702,-1864,-34040.0000,-37280.0000
934.2656,-1863,-2384,-37260.0000,-47680.0000
934.2734,-1662,-2222,-33240.0000,-44440.0000
934.2812,-1273,-2141,-25460.0000,-42820.0000
934.2891,-2084,-2232,-41680.0000,-44640.0000
934.2969,-1971,-1681,-39420.0000,-33620.0000
934.3047,-1532,-1945,-30640.0000,-38900.0000
934.3125,-1924,-2742,-38480.0000,-54840.0000
934.3203,-1734,-2489,-34680.0000,-49780.0000
934.3281,-1288,-2263,-25760.0000,-45260.0000
934.3359,-2400,-2074,-48000.0000,-41480.0000
934.3438,-1996,-1876,-39920.0000,-37520.0000
934.3516,-1358,-1872,-27160.0000,-37440.0000
934.3594,-1995,-2167,-39900.0000,-43340.0000
934.3672,-1595,-2289,-31900.0000,-45780.0000
934.3750,-1531,-2091,-30620.0000,-41820.0000
934.3828,-1817,-1510,-36340.0000,-30200.0000
934.3906,-1694,-1724,-33880.0000,-34480.0000
934.3984,-1523,-2219,-30460.0000,-44380.0000
934.4062,-1604,-1927,-32080.0000,-38540.0000
934.4141,-1202,-920,-24040.0000,-18400.0000
934.4219,-1217,-1334,-24340.0000,-26680.0000
934.4297,-1868,-2568,-37360.0000,-51360.0000
934.4375,-1393,-2450,-27860.0000,-49000.0000
934.4453,-674,-1553,-13480.0000,-31060.0000
934.4531,-1199,-1964,-23980.0000,-39280.0000
934.4609,-1545,-2358,-30900.0000,-47160.0000
934.4688,-1277,-2230,-25540.0000,-44600.0000
934.4766,-1075,-2219,-21500.0000,-44380.0000
934.4844,-960,-2268,-19200.0000,-45360.0000
934.4922,-1332,-1949,-26640.0000,-38980.0000
934.5000,-1728,-2231,-34560.0000,-44620.0000
934.5078,-1307,-2375,-26140.0000,-47500.0000
934.5156,-973,-2042,-19460.0000,-40840.0000
934.5234,-534,-2209,-10680.0000,-44180.0000
934.5312,-949,-2434,-18980.0000,-48680.0000
934.5391,-1694,-2142,-33880.0000,-42840.0000
934.5469,-1036,-2137,-20720.0000,-42740.0000
934.5547,-591,-2098,-11820.0000,-41960.0000
934.5625,-1453,-2326,-29060.0000,-46520.0000
934.5703,-1680,-2569,-33600.0000,-51380.0000
934.5781,-1172,-1950,-23440.0000,-39000.0000
934.5859,-1045,-1921,-20900.0000,-38420.0000
934.5938,-887,-2800,-17740.0000,-56000.0000
934.6016,-818,-2417,-16360.0000,-48340.0000
934.6094,-1380,-2130,-27600.0000,-42600.0000
934.6172,-1200,-2485,-24000.0000,-49700.0000
934.6250,-644,-2248,-12880.0000,-44960.0000
934.6328,-946,-2302,-18920.0000,-46040.0000
934.6406,-1775,-2915,-35500.0000,-58300.0000
934.6484,-333,-2656,-6660.0000,-53120.0000
934.6562,-1221,-2717,-24420.0000,-54340.0000
934.6641,-2475,-3222,-49500.0000,-64440.0000
934.6719,-2507,-3552,-50140.0000,-71040.0000
934.6797,-1738,-3420,-34760.0000,-68400.0000
934.6875,-3397,-3596,-67940.0000,-71920.0000
934.6953,-3778,-3933,-75560.0000,-78660.0000
934.7031,-3446,-3988,-68920.0000,-79760.0000
934.7109,-4398,-3806,-87960.0000,-76120.0000
934.7188,-5191,-3973,-103820.0000,-79460.0000
934.7266,-4534,-4379,-90680.0000,-87580.0000
934.7344,-5110,-4099,-102200.0000,-81980.0000
934.7422,-4952,-3925,-99040.0000,-78500.0000
934.7500,-4521,-3846,-90420.0000,-76920.0000
934.7578,-4639,-3886,-92780.0000,-77720.0000
934.7656,-4772,-3688,-95440.0000,-73760.0000
934.7734,-3903,-3644,-78060.0000,-72880.0000
934.7812,-4068,-3814,-81360.0000,-76280.0000
934.7891,-3997,-3594,-79940.0000,-71880.0000
934.7969,-4247,-3342,-84940.0000,-66840.0000
934.8047,-4274,-3736,-85480.0000,-74720.0000
934.8125,-3380,-3442,-67600.0000,-68840.0000
934.8203,-3873,-3266,-77460.0000,-65320.0000
934.8281,-4331,-3679,-86620.0000,-73580.0000
934.8359,-3845,-3474,-76900.0000,-69480.0000
934.8438,-4210,-2999,-84200.0000,-59980.0000
934.8516,-3088,-3266,-61760.0000,-65320.0000
934.8594,-3197,-3297,-63940.0000,-65940.0000
934.8672,-4401,-3178,-88020.0000,-63560.0000
934.8750,-3096,-3069,-61920.0000,-61380.0000
934.8828,-2979,-3054,-59580.0000,-61080.0000
934.8906,-4515,-3137,-90300.0000,-62740.0000
934.8984,-3829,-3188,-76580.0000,-63760.0000
934.9062,-2777,-3039,-55540.0000,-60780.0000
934.9141,-3350,-3670,-67000.0000,-73400.0000
934.9219,-3475,-3202,-69500.0000,-64040.0000
934.9297,-2979,-2940,-59580.0000,-58800.0000
934.9375,-3017,-3167,-60340.0000,-63340.0000
934.9453,-2690,-2883,-53800.0000,-57660.0000
934.9531,-3211,-2958,-64220.0000,-59160.0000
934.9609,-3197,-3676,-63940.0000,-73520.0000
934.9688,-2840,-3385,-56800.0000,-67700.0000
934.9766,-3176,-3194,-63520.0000,-63880.0000
934.9844,-3023,-3441,-60460.0000,-68820.0000
934.9922,-3265,-3261,-65300.0000,-65220.0000
935.0000,-3936,-3111,-78720.0000,-62220.0000
935.0078,-2903,-3084,-58060.0000,-61680.0000
935.0156,-2711,-3204,-54220.0000,-64080.0000
935.0234,-2812,-3513,-56240.0000,-70260.0000
935.0312,-2892,-3226,-57840.0000,-64520.0000
935.0391,-2998,-3056,-59960.0000,-61120.0000
935.0469,-3256,-3231,-65120.0000,-64620.0000
935.0547,-3309,-3184,-66180.0000,-63680.0000
935.0625,-2618,-2974,-52360.0000,-59480.0000
935.0703,-2764,-3232,-55280.0000,-64640.0000
935.0781,-3472,-3230,-69440.0000,-64600.0000
935.0859,-3211,-2680,-64220.0000,-53600.0000
935.0938,-2615,-2415,-52300.0000,-48300.0000
935.1016,-2838,-3445,-56760.0000,-68900.0000
935.1094,-3010,-3582,-60200.0000,-71640.0000
935.1172,-2923,-2978,-58460.0000,-59560.0000
935.1250,-2670,-2858,-53400.0000,-57160.0000
935.1328,-2852,-3283,-57040.0000,-65660.0000
935.1406,-2621,-3164,-52420.0000,-63280.0000
935.1484,-2797,-3028,-55940.0000,-60560.0000
935.1562,-2885,-3160,-57700.0000,-63200.0000
935.1641,-2960,-3229,-59200.0000,-64580.0000
935.1719,-2314,-3067,-46280.0000,-61340.0000
935.1797,-3174,-2986,-63480.0000,-59720.0000
935.1875,-2982,-3217,-59640.0000,-64340.0000
935.1953,-2567,-3081,-51340.0000,-61620.0000
935.2031,-2711,-2854,-54220.0000,-57080.0000
935.2109,-2985,-3123,-59700.0000,-62460.0000
935.2188,-2541,-3146,-50820.0000,-62920.0000
935.2266,-2403,-2941,-48060.0000,-58820.0000
935.2344,-2856,-3138,-57120.0000,-62760.0000
935.2422,-2986,-3326,-59720.0000,-66520.0000
935.2500,-2450,-2887,-49000.0000,-57740.0000
935.2578,-2880,-2815,-57600.0000,-56300.0000
935.2656,-2440,-2979,-48800.0000,-59580.0000
935.2734,-2823,-3206,-56460.0000,-64120.0000
935.2812,-2767,-3174,-55340.0000,-63480.0000
935.2891,-2532,-3312,-50640.0000,-66240.0000
935.2969,-2057,-3220,-41140.0000,-64400.0000
935.3047,-2710,-3107,-54200.0000,-62140.0000
935.3125,-2818,-2969,-56360.0000,-59380.0000
935.3203,-2862,-3119,-57240.0000,-62380.0000
935.3281,-2188,-3308,-43760.0000,-66160.0000
935.3359,-2057,-3112,-41140.0000,-62240.0000
935.3438,-2774,-2799,-55480.0000,-55980.0000
935.3516,-3399,-2914,-67980.0000,-58280.0000
935.3594,-2385,-3346,-47700.0000,-66920.0000
935.3672,-2713,-3382,-54260.0000,-67640.0000
935.3750,-2179,-2847,-43580.0000,-56940.0000
935.3828,-2103,-2704,-42060.0000,-54080.0000
935.3906,-2925,-3099,-58500.0000,-61980.0000
935.3984,-2779,-3067,-55580.0000,-61340.0000
935.4062,-2450,-3081,-49000.0000,-61620.0000
935.4141,-3655,-3553,-73100.0000,-71060.0000
935.4219,-3886,-3689,-77720.0000,-73780.0000
935.4297,-3631,-3691,-72620.0000,-73820.0000
935.4375,-4526,-3602,-90520.0000,-72040.0000
935.4453,-5673,-3669,-113460.0000,-73380.0000
935.4531,-3916,-3911,-78320.0000,-78220.0000
935.4609,-3929,-3838,-78580.0000,-76760.0000
935.4688,-4704,-3591,-94080.0000,-71820.0000
935.4766,-4106,-3778,-82120.0000,-75560.0000
935.4844,-3598,-3615,-71960.0000,-72300.0000
935.4922,-5011,-3301,-100220.0000,-66020.0000
935.5000,-4096,-3579,-81920.0000,-71580.0000
935.5078,-2867,-3896,-57340.0000,-77920.0000
935.5156,-3932,-3479,-78640.0000,-69580.0000
935.5234,-4249,-3736,-84980.0000,-74720.0000
935.5312,-3674,-3796,-73480.0000,-75920.0000
935.5391,-4478,-3546,-89560.0000,-70920.0000
935.5469,-3825,-3380,-76500.0000,-67600.0000
935.5547,-3222,-3572,-64440.0000,-71440.0000
935.5625,-4029,-3363,-80580.0000,-67260.0000
935.5703,-3699,-3396,-73980.0000,-67920.0000
935.5781,-2731,-3429,-54620.0000,-68580.0000
935.5859,-3971,-3109,-79420.0000,-62180.0000
935.5938,-4053,-3028,-81060.0000,-60560.0000
935.6016,-3513,-3087,-70260.0000,-61740.0000
935.6094,-3290,-2675,-65800.0000,-53500.0000
935.6172,-3355,-3426,-67100.0000,-68520.0000
935.6250,-3417,-3874,-68340.0000,-77480.0000
935.6328,-3211,-3504,-64220.0000,-70080.0000
935.6406,-2825,-3241,-56500.0000,-64820.0000
935.6484,-3198,-3251,-63960.0000,-65020.0000
935.6562,-3154,-2702,-63080.0000,-54040.0000
935.6641,-3157,-2675,-63140.0000,-53500.0000
935.6719,-3197,-2855,-63940.0000,-57100.0000
935.6797,-2767,-2692,-55340.0000,-53840.0000
935.6875,-2693,-2462,-53860.0000,-49240.0000
935.6953,-3383,-3185,-67660.0000,-63700.0000
935.7031,-3060,-3737,-61200.0000,-74740.0000
935.7109,-2649,-3447,-52980.0000,-68940.0000
935.7188,-2803,-2169,-56060.0000,-43380.0000
935.7266,-3140,-2686,-62800.0000,-53720.0000
935.7344,-3145,-3904,-62900.0000,-78080.0000
935.7422,-3611,-2932,-72220.0000,-58640.0000
935.7500,-3005,-2132,-60100.0000,-42640.0000
935.7578,-2438,-3190,-48760.0000,-63800.0000
935.7656,-3014,-3383,-60280.0000,-67660.0000
935.7734,-3215,-2312,-64300.0000,-46240.0000
935.7812,-2776,-2410,-55520.0000,-48200.0000
935.7891,-2746,-3453,-54920.0000,-69060.0000
935.7969,-2845,-3783,-56900.0000,-75660.0000
935.8047,-2172,-3314,-43440.0000,-66280.0000
935.8125,-2672,-2962,-53440.0000,-59240.0000
935.8203,-3384,-2821,-67680.0000,-56420.0000
935.8281,-2846,-1991,-56920.0000,-39820.0000
935.8359,-2578,-1591,-51560.0000,-31820.0000
935.8438,-2987,-3191,-59740.0000,-63820.0000
935.8516,-2873,-4053,-57460.0000,-81060.0000
935.8594,-3125,-3138,-62500.0000,-62760.0000
935.8672,-3171,-3207,-63420.0000,-64140.0000
935.8750,-2424,-3682,-48480.0000,-73640.0000
935.8828,-2014,-2990,-40280.0000,-59800.0000
935.8906,-3527,-3245,-70540.0000,-64900.0000
935.8984,-3481,-3495,-69620.0000,-69900.0000
935.9062,-2999,-3814,-59980.0000,-76280.0000
935.9141,-2567,-3235,-51340.0000,-64700.0000
935.9219,-2681,-3004,-53620.0000,-60080.0000
935.9297,-2196,-3151,-43920.0000,-63020.0000
935.9375,-2329,-3092,-46580.0000,-61840.0000
935.9453,-3166,-3072,-63320.0000,-61440.0000
935.9531,-2630,-3329,-52600.0000,-66580.0000
935.9609,-2084,-2721,-41680.0000,-54420.0000
935.9688,-2735,-3087,-54700.0000,-61740.0000
935.9766,-3225,-2620,-64500.0000,-52400.0000
935.9844,-2467,-2585,-49340.0000,-51700.0000
935.9922,-2147,-2223,-42940.0000,-44460.0000
936.0000,-3158,-2055,-63160.0000,-41100.0000
936.0078,-2411,-2859,-48220.0000,-57180.0000
936.0156,-1735,-1748,-34700.0000,-34960.0000
936.0234,-2464,1098,-49280.0000,21960.0000
936.0312,-2650,-2587,-53000.0000,-51740.0000
936.0391,-2405,-5162,-48100.0000,-103240.0000
936.0469,-2340,-975,-46800.0000,-19500.0000
936.0547,-1697,879,-33940.0000,17580.0000
936.0625,-2730,-3083,-54600.0000,-61660.0000
936.0703,-3262,-3386,-65240.0000,-67720.0000
936.0781,-2614,-4166,-52280.0000,-83320.0000
936.0859,-3042,-6082,-60840.0000,-121640.0000
936.0938,-4359,-4483,-87180.0000,-89660.0000
936.1016,-3486,-1241,-69720.0000,-24820.0000
936.1094,-3391,-3020,-67820.0000,-60400.0000
936.1172,-3551,-5986,-71020.0000,-119720.0000
936.1250,-3613,-5596,-72260.0000,-111920.0000
936.1328,-3895,-3623,-77900.0000,-72460.0000
936.1406,-4574,-4153,-91480.0000,-83060.0000
936.1484,-4640,-4506,-92800.0000,-90120.0000
936.1562,-4003,-3533,-80060.0000,-70660.0000
936.1641,-3931,-3681,-78620.0000,-73620.0000
936.1719,-4252,-5571,-85040.0000,-111420.0000
936.1797,-4012,-5145,-80240.0000,-102900.0000
936.1875,-4312,-4662,-86240.0000,-93240.0000
936.1953,-4200,-4049,-84000.0000,-80980.0000
936.2031,-3642,-3671,-72840.0000,-73420.0000
936.2109,-3705,-4127,-74100.0000,-82540.0000
936.2188,-3371,-4547,-67420.0000,-90940.0000
936.2266,-3222,-4442,-64440.0000,-88840.0000
936.2344,-3562,-3833,-71240.0000,-76660.0000
936.2422,-3139,-2687,-62780.0000,-53740.0000
936.2500,-2663,-3296,-53260.0000,-65920.0000
936.2578,-2796,-2741,-55920.0000,-54820.0000
936.2656,-3200,-2420,-64000.0000,-48400.0000
936.2734,-2705,-2779,-54100.0000,-55580.0000
936.2812,-2543,-3203,-50860.0000,-64060.0000
936.2891,-2307,-2747,-46140.0000,-54940.0000
936.2969,-2498,-2638,-49960.0000,-52760.0000
936.3047,-2708,-2363,-54160.0000,-47260.0000
936.3125,-2177,-1867,-43540.0000,-37340.0000
936.3203,-2000,-1876,-40000.0000,-37520.0000
936.3281,-1422,-1935,-28440.0000,-38700.0000
936.3359,-2204,-1633,-44080.0000,-32660.0000
936.3438,-2187,-1621,-43740.0000,-32420.0000
936.3516,-1205,-1485,-24100.0000,-29700.0000
936.3594,-1222,-1582,-24440.0000,-31640.0000
936.3672,-1918,-1737,-38360.0000,-34740.0000
936.3750,-1393,-1627,-27860.0000,-32540.0000
936.3828,-1073,-1383,-21460.0000,-27660.0000
936.3906,-1075,-1335,-21500.0000,-26700.0000
936.3984,-818,-1514,-16360.0000,-30280.0000
936.4062,-966,-1804,-19320.0000,-36080.0000
936.4141,-1209,-1658,-24180.0000,-33160.0000
936.4219,-629,-1475,-12580.0000,-29500.0000
936.4297,-452,-1507,-9040.0000,-30140.0000
936.4375,-616,-1616,-12320.0000,-32320.0000
936.4453,-1082,-1741,-21640.0000,-34820.0000
936.4531,-725,-1444,-14500.0000,-28880.0000
936.4609,-208,-1532,-4160.0000,-30640.0000
936.4688,-270,-1838,-5400.0000,-36760.0000
936.4766,-302,-1681,-6040.0000,-33620.0000
936.4844,-144,-1614,-2880.0000,-32280.0000
936.4922,-414,-1899,-8280.0000,-37980.0000
936.5000,-127,-1866,-2540.0000,-37320.0000
936.5078,-438,-1700,-8760.0000,-34000.0000
936.5156,-574,-1659,-11480.0000,-33180.0000
936.5234,-985,-1838,-19700.0000,-36760.0000
936.5312,-312,-1758,-6240.0000,-35160.0000
936.5391,-323,-1766,-6460.0000,-35320.0000
936.5469,-742,-1799,-14840.0000,-35980.0000
936.5547,-945,-1863,-18900.0000,-37260.0000
936.5625,-502,-1814,-10040.0000,-36280.0000
936.5703,-598,-1895,-11960.0000,-37900.0000
936.5781,-374,-1761,-7480.0000,-35220.0000
936.5859,-1043,-1742,-20860.0000,-34840.0000
936.5938,-1163,-1791,-23260.0000,-35820.0000
936.6016,-302,-1773,-6040.0000,-35460.0000
936.6094,-256,-1623,-5120.0000,-32460.0000
936.6172,-1097,-1563,-21940.0000,-31260.0000
936.6250,-769,-1754,-15380.0000,-35080.0000
936.6328,-695,-1690,-13900.0000,-33800.0000
936.6406,-656,-1514,-13120.0000,-30280.0000
936.6484,-521,-1717,-10420.0000,-34340.0000
936.6562,-704,-1691,-14080.0000,-33820.0000
936.6641,-861,-1716,-17220.0000,-34320.0000
936.6719,-765,-1716,-15300.0000,-34320.0000
936.6797,-633,-1611,-12660.0000,-32220.0000
936.6875,-929,-1614,-18580.0000,-32280.0000
936.6953,-494,-1822,-9880.0000,-36440.0000
936.7031,-354,-1632,-7080.0000,-32640.0000
936.7109,-1402,-1601,-28040.0000,-32020.0000
936.7188,-763,-1614,-15260.0000,-32280.0000
936.7266,305,-1478,6100.0000,-29560.0000
