metodo,butterworth,suavizado,ventana_s,shift_s,n_celdas,Pearson,Spearman,MAE_dB,RMSE_dB,bias_rec_menos_fa_dB
spectrogram,False,ewm_alpha,1,4,118140,0.41956775610760205,0.34516468935680134,7.810692159368765,10.20384712779115,3.8752699674975424
spectrogram,False,ewm_alpha,1,5,118080,0.42624819406271436,0.35275139030312663,7.783333833319516,10.180328510468232,3.886665615860539
spectrogram,False,ewm_alpha,1,6,118020,0.4336885909531419,0.36120370536091384,7.743161257607258,10.14399931332313,3.891039775808913
spectrogram,False,ewm_alpha,1,7,117960,0.440744749106959,0.3697182675593149,7.709200390239892,10.116262175859974,3.9054492516733363
spectrogram,False,ewm_alpha,1,8,117900,0.4480730221324416,0.3784726352038858,7.662807256212411,10.074722893433371,3.9000528751952745
spectrogram,False,ewm_alpha,1,9,117840,0.4566969423678911,0.38807483926047576,7.623083279255372,10.033433820916443,3.90615035879076
spectrogram,False,ewm_alpha,1,10,117780,0.46562217518919924,0.3983697128365681,7.574239286942255,9.986510050244565,3.910378636414477
spectrogram,False,ewm_alpha,1,11,117720,0.4743849922745576,0.40853049241963074,7.534373874960687,9.948416151724734,3.9253512749342554
spectrogram,False,ewm_alpha,1,12,117660,0.4827433070745238,0.4180876908266449,7.499553357827535,9.912662765400489,3.9392327815086814
spectrogram,False,ewm_alpha,1,13,117600,0.49095008937438933,0.42722658539654573,7.463148762122573,9.87369714984114,3.944886375331044
spectrogram,False,ewm_alpha,1,14,117540,0.49946297241393206,0.4355697289522806,7.421183206851541,9.81579296421202,3.9389495504070893
spectrogram,False,ewm_alpha,1,15,117480,0.5062290069583403,0.4422138109581604,7.386642103673774,9.766967913190449,3.9331822656279964
spectrogram,False,ewm_alpha,1,16,117420,0.5126350219582736,0.4487861097363023,7.362731820444677,9.731688246120235,3.9415404686445763
spectrogram,False,ewm_alpha,1,17,117360,0.5174702040479088,0.453601078166043,7.346684259099721,9.706390786559957,3.9502868821564676
spectrogram,False,ewm_alpha,1,18,117300,0.5221728097010864,0.4581525783993042,7.330068969727,9.68097543699166,3.9555474197993625
spectrogram,False,ewm_alpha,1,19,117240,0.5288490736918624,0.46277770219931214,7.305477458344197,9.628851050532163,3.9462373885242386
spectrogram,False,ewm_alpha,1,20,117180,0.5295335276208104,0.4629168039572742,7.3011804356430225,9.619956728183006,3.947861599605965
spectrogram,False,ewm_alpha,1,21,117120,0.5292552166601175,0.4626004905738561,7.300619750913493,9.611918528405507,3.963802939134865
spectrogram,False,ewm_alpha,1,22,117060,0.5282866089492215,0.46077547139555475,7.301202374155852,9.607457459149542,3.9757616171623456
spectrogram,False,ewm_alpha,1,23,117000,0.524564253860437,0.4580231582794423,7.31668204993228,9.63759222043842,4.001761831831423
spectrogram,False,ewm_alpha,1,24,116940,0.5261830582469134,0.4577384110603332,7.308314807187664,9.60432531016395,3.9932869992818794
spectrogram,False,ewm_alpha,1,25,116880,0.5248762602659758,0.45592185839894034,7.323807821008302,9.617008531907677,3.997371713510054
spectrogram,False,ewm_alpha,1,26,116820,0.5225967132779319,0.4532936673996012,7.335676992449349,9.622805166225465,4.016637417805186
spectrogram,False,ewm_alpha,1,27,116760,0.5201568276675271,0.4498665382846072,7.355509987811483,9.638945171604524,4.025025715165758
spectrogram,False,ewm_alpha,1,28,116700,0.5140537621991496,0.4446219833341913,7.389520406558309,9.687770596002084,4.047172531790975
spectrogram,False,ewm_alpha,1,29,116640,0.5137134208791386,0.44254441114162746,7.407215745672954,9.692151641035375,4.035404428180556
spectrogram,False,ewm_alpha,1,30,116580,0.5114185970673089,0.440003663958461,7.424725632164486,9.70836954734594,4.016110306264232
spectrogram,False,ewm_alpha,5,0,118380,0.5624878643365953,0.4795970399331264,5.513897530276051,7.62772948748853,3.8964673279573567
spectrogram,False,ewm_alpha,5,1,118320,0.5683863379966585,0.48793913991519816,5.47913464472238,7.593912031905646,3.8932814147392576
spectrogram,False,ewm_alpha,5,2,118260,0.5746824140620048,0.49696511463656384,5.441925519797877,7.559510132283555,3.891949048742121
spectrogram,False,ewm_alpha,5,3,118200,0.5818551372241075,0.5070856668418812,5.39986804877174,7.519457353727392,3.892202563173607
spectrogram,False,ewm_alpha,5,4,118140,0.5902150804715406,0.5186345698917989,5.353034542273302,7.474214693801275,3.8946351792092573
spectrogram,False,ewm_alpha,5,5,118080,0.5992102577178953,0.5311587528173054,5.304166568348537,7.429117712236295,3.900373280830521
spectrogram,False,ewm_alpha,5,6,118020,0.608506241258489,0.5439822093856629,5.252408110047008,7.379972839073493,3.9045754993100763
spectrogram,False,ewm_alpha,5,7,117960,0.6176924142942729,0.5565468192110875,5.202267308845567,7.3310043476284825,3.909002468208631
spectrogram,False,ewm_alpha,5,8,117900,0.6269685807777223,0.5689321566360541,5.151535037440775,7.2786348443389075,3.9112103540809944
spectrogram,False,ewm_alpha,5,9,117840,0.636113473110002,0.5808545591557002,5.1057030889181405,7.2285615949712065,3.9159600378507116
spectrogram,False,ewm_alpha,5,10,117780,0.644699932168379,0.5918992599457332,5.064633136141406,7.18158418957368,3.921022801942985
spectrogram,False,ewm_alpha,5,11,117720,0.6526264606865577,0.6018973740216694,5.030153294944084,7.138428991716946,3.926586923586843
spectrogram,False,ewm_alpha,5,12,117660,0.6598548154380681,0.6104355523851193,5.001539590376131,7.097209582972513,3.9302214747390276
spectrogram,False,ewm_alpha,5,13,117600,0.6664344596144176,0.617574735287521,4.977496936970802,7.056644098989594,3.931723923622134
spectrogram,False,ewm_alpha,5,14,117540,0.6721552785604544,0.6232224045063478,4.959415087428967,7.0189971860204725,3.932502191568151
spectrogram,False,ewm_alpha,5,15,117480,0.6765439356710351,0.6272855588547704,4.9494212861020035,6.99074314232724,3.935053691832922
spectrogram,False,ewm_alpha,5,16,117420,0.679857972540544,0.6300288254407909,4.9464173521619275,6.970914592963796,3.9394713443267206
spectrogram,False,ewm_alpha,5,17,117360,0.6819367589632799,0.63110033868607,4.9489363833340505,6.958194960960395,3.9431008712997495
spectrogram,False,ewm_alpha,5,18,117300,0.682976633552156,0.6307579966143477,4.956012906045518,6.951324181884194,3.9456762647539145
spectrogram,False,ewm_alpha,5,19,117240,0.6828100190049977,0.6289142418123019,4.966994548619339,6.951286677221682,3.9481270889957245
spectrogram,False,ewm_alpha,5,20,117180,0.6815128502087239,0.6260299815238656,4.978445840953939,6.953519070059238,3.953719943873721
spectrogram,False,ewm_alpha,5,21,117120,0.6795687059840178,0.6224587842218597,4.991766503006161,6.95996298241331,3.9604287092724566
spectrogram,False,ewm_alpha,5,22,117060,0.6771122930566742,0.6182576252909425,5.007182735003719,6.97014819335331,3.9654458458283175
spectrogram,False,ewm_alpha,5,23,117000,0.6741779532143503,0.613518516008541,5.025273304178462,6.985098262269033,3.9694669829447067
spectrogram,False,ewm_alpha,5,24,116940,0.6706273088996015,0.6081564287348518,5.0491550807813645,7.008584503228072,3.968750723631488
spectrogram,False,ewm_alpha,5,25,116880,0.666767192809576,0.6024205888347433,5.073093364833169,7.032229130096894,3.970749641997032
spectrogram,False,ewm_alpha,5,26,116820,0.6624798132604507,0.5962813451918495,5.097129132900722,7.05728569048644,3.9725427845343333
spectrogram,False,ewm_alpha,5,27,116760,0.657908305311288,0.5897713369449662,5.121975519750275,7.084352782720245,3.9706619707812987
spectrogram,False,ewm_alpha,5,28,116700,0.6530510574285711,0.5830793945115492,5.147570641347243,7.113239861461428,3.9672844226917703
spectrogram,False,ewm_alpha,5,29,116640,0.6482522628987327,0.5765638441181331,5.1766366777389115,7.145018736108176,3.9586036128080977
spectrogram,False,ewm_alpha,5,30,116580,0.6425744879414533,0.5694324165041323,5.209292197456411,7.183527989552423,3.9517866976234424
spectrogram,False,ewm_alpha,10,0,118380,0.6197514269664373,0.5595181860869486,5.010201288065059,7.077471061223399,3.8875021324029273
spectrogram,False,ewm_alpha,10,1,118320,0.6258100331640261,0.5682873678871243,4.97682192040614,7.043140256154578,3.886481802795457
spectrogram,False,ewm_alpha,10,2,118260,0.6320238189845839,0.5773394506671345,4.942444488186819,7.008487116224913,3.886786331323429
spectrogram,False,ewm_alpha,10,3,118200,0.6385914030839428,0.5868551504938532,4.906292577646219,6.971491975671898,3.888133402805149
spectrogram,False,ewm_alpha,10,4,118140,0.6455696074373362,0.5968689313058998,4.868938651480447,6.932884698777092,3.8906546778432376
spectrogram,False,ewm_alpha,10,5,118080,0.6526076486439488,0.6069953298720854,4.832064555048549,6.895591396017287,3.894769843587823
spectrogram,False,ewm_alpha,10,6,118020,0.6595454868022911,0.6168697952272514,4.796179176824405,6.857534036707921,3.897906150558814
spectrogram,False,ewm_alpha,10,7,117960,0.6661212830843002,0.6261217149893162,4.763728059828219,6.821197859907437,3.901185648429314
spectrogram,False,ewm_alpha,10,8,117900,0.6723843126109351,0.6347181306886812,4.734234272571239,6.785389338240042,3.9035186806586224
spectrogram,False,ewm_alpha,10,9,117840,0.6781981183168904,0.6424588362685799,4.709879674866294,6.752935225478555,3.9071254493712697
spectrogram,False,ewm_alpha,10,10,117780,0.6833220828606971,0.6490615348547758,4.690306036117173,6.7244794280944005,3.910879368804902
spectrogram,False,ewm_alpha,10,11,117720,0.6877398008234024,0.6544912914298925,4.676154265763849,6.699994650279082,3.91473547832522
spectrogram,False,ewm_alpha,10,12,117660,0.6914377220678776,0.6585325714231564,4.667203068875437,6.678592810584782,3.917585838280884
spectrogram,False,ewm_alpha,10,13,117600,0.6944058158773607,0.6612655298631662,4.662947480721418,6.660247978940679,3.9194473995034307
spectrogram,False,ewm_alpha,10,14,117540,0.6965484612445628,0.6626885943317694,4.6634669169790515,6.6461038954735825,3.921064210761041
spectrogram,False,ewm_alpha,10,15,117480,0.6976913664201279,0.6627935842641275,4.66918230321803,6.638562356750822,3.9234810619838365
spectrogram,False,ewm_alpha,10,16,117420,0.6979838363698767,0.6617525225863757,4.679134764222823,6.636953932256172,3.9266339969864177
spectrogram,False,ewm_alpha,10,17,117360,0.6973730984977213,0.6594294257489126,4.692692400199103,6.640542281890555,3.9293178268301103
spectrogram,False,ewm_alpha,10,18,117300,0.6959561680180197,0.6559989505154992,4.709657393222543,6.648928252383582,3.931448966034198
spectrogram,False,ewm_alpha,10,19,117240,0.6936795114792725,0.6515310335481116,4.729646390586201,6.6624762362547205,3.933499895685448
spectrogram,False,ewm_alpha,10,20,117180,0.6905939570438697,0.646305769553229,4.750787552325536,6.679420631216959,3.9368236497356692
spectrogram,False,ewm_alpha,10,21,117120,0.686984254722626,0.6405682388311003,4.773320449777891,6.700069008202247,3.9402160072506462
spectrogram,False,ewm_alpha,10,22,117060,0.6830402764366373,0.6344022750327412,4.796843707616076,6.722901223940993,3.9425493674813032
spectrogram,False,ewm_alpha,10,23,117000,0.6787808146744857,0.6278727016417416,4.821918916867016,6.7485330602992875,3.9443233727274887
spectrogram,False,ewm_alpha,10,24,116940,0.6742180383147394,0.6209857045048431,4.848800915883408,6.777610426322858,3.9439347739942923
spectrogram,False,ewm_alpha,10,25,116880,0.6694330128571907,0.6138930691900564,4.875851843753101,6.8073995479167,3.9449911182806088
spectrogram,False,ewm_alpha,10,26,116820,0.6643296765525349,0.6065856571753138,4.903104584854718,6.83887439885976,3.9458346966820215
spectrogram,False,ewm_alpha,10,27,116760,0.6591095456051141,0.5991051787941509,4.930168184746811,6.8708362154226,3.9450449968535612
spectrogram,False,ewm_alpha,10,28,116700,0.6537217303708296,0.5915425352968641,4.9578557110167285,6.904046151924838,3.9439363174394133
spectrogram,False,ewm_alpha,10,29,116640,0.6483893788879941,0.583982353613113,4.986993946259034,6.938159769835111,3.940953160513291
spectrogram,False,ewm_alpha,10,30,116580,0.6426696783144202,0.5762054262379432,5.017468616769833,6.9750121980183675,3.9396693535329645
spectrogram,False,ewm_alpha,30,0,118380,0.6592354007617128,0.6243911859308053,4.652373492510588,6.634516612705,3.8489692240050224
spectrogram,False,ewm_alpha,30,1,118320,0.6616386723785173,0.6277789608838952,4.641525523012159,6.620719672298851,3.849034478399692
spectrogram,False,ewm_alpha,30,2,118260,0.6639418820124519,0.6311187530393738,4.631536555019008,6.607759187265868,3.84972825588675
spectrogram,False,ewm_alpha,30,3,118200,0.6661994538576687,0.6344290690624647,4.621930927057829,6.595091404563769,3.8508895883815177
spectrogram,False,ewm_alpha,30,4,118140,0.6684127210982612,0.6376648594711556,4.613070091737065,6.5829580378886305,3.8524297953288893
spectrogram,False,ewm_alpha,30,5,118080,0.6704551068545447,0.6406512210368078,4.605736223923225,6.572296687691186,3.854417175945632
spectrogram,False,ewm_alpha,30,6,118020,0.6722708023306659,0.643232387441284,4.600298456947449,6.5625510811673475,3.8559505521129025
spectrogram,False,ewm_alpha,30,7,117960,0.6737801413708441,0.6453159862971355,4.596852465142496,6.554457771532234,3.8575502223602354
spectrogram,False,ewm_alpha,30,8,117900,0.6749857058817267,0.6468568604341111,4.595135000319297,6.547827855965085,3.858882122499208
spectrogram,False,ewm_alpha,30,9,117840,0.6758567170116381,0.6477932513977418,4.596022463657422,6.543381876973706,3.8606145795034648
spectrogram,False,ewm_alpha,30,10,117780,0.676316458546835,0.64803831605155,4.599347176090672,6.541322412252511,3.862373736990733
spectrogram,False,ewm_alpha,30,11,117720,0.676374866783658,0.6475984336599614,4.604932219049889,6.541545127488442,3.8640990593027706
spectrogram,False,ewm_alpha,30,12,117660,0.6760330988484308,0.646429855409282,4.612361591795774,6.5437583263278185,3.8654377721979967
spectrogram,False,ewm_alpha,30,13,117600,0.675287810310203,0.6445912447408034,4.621790306764839,6.5480475441650485,3.8664217944242147
spectrogram,False,ewm_alpha,30,14,117540,0.6741340560846432,0.642121950713621,4.633465481217199,6.55458303214166,3.867318140028252
spectrogram,False,ewm_alpha,30,15,117480,0.6725529435313854,0.6390712332520139,4.646789869955879,6.563760106377838,3.868420117452774
spectrogram,False,ewm_alpha,30,16,117420,0.670608948008792,0.635522438813406,4.661609168157309,6.575286290110497,3.8697074052309794
spectrogram,False,ewm_alpha,30,17,117360,0.668289370150844,0.6314464032551249,4.677780802193521,6.588928130904817,3.8707803636918237
spectrogram,False,ewm_alpha,30,18,117300,0.6656415813907729,0.6269355608759528,4.695223241215965,6.604537441656357,3.871659261260477
spectrogram,False,ewm_alpha,30,19,117240,0.6626689191539187,0.6220374914462474,4.713783488988881,6.6220761873154155,3.8724912553839537
spectrogram,False,ewm_alpha,30,20,117180,0.659368790727661,0.6168469896669698,4.733142515788076,6.641310729544937,3.8736635814342852
spectrogram,False,ewm_alpha,30,21,117120,0.6559040807934585,0.6115206656794969,4.752666677748131,6.661650704561342,3.874737250500912
spectrogram,False,ewm_alpha,30,22,117060,0.652391761991108,0.6061183879711345,4.7718799400600425,6.68213758470962,3.875469740058504
spectrogram,False,ewm_alpha,30,23,117000,0.6488494557475599,0.6006784842104577,4.790928586422593,6.702928776251342,3.8761042647153143
spectrogram,False,ewm_alpha,30,24,116940,0.6453159159322562,0.5952211909823155,4.809677099769687,6.7238550201897045,3.8761729199418706
spectrogram,False,ewm_alpha,30,25,116880,0.6417342463465574,0.5897135794553542,4.828472662893888,6.745046151861028,3.876861613859365
spectrogram,False,ewm_alpha,30,26,116820,0.638085867203127,0.5841739903650349,4.84731059552826,6.766652072465192,3.8775375766430082
spectrogram,False,ewm_alpha,30,27,116760,0.6344936996987864,0.5787108920145916,4.8657175911937705,6.787735116965665,3.8778228225248106
spectrogram,False,ewm_alpha,30,28,116700,0.6309300818647834,0.5733222547178807,4.883699915924055,6.808742962976764,3.878221527159972
spectrogram,False,ewm_alpha,30,29,116640,0.627506843011332,0.5680568278780609,4.901284633226335,6.829132260143517,3.8782723080627997
spectrogram,False,ewm_alpha,30,30,116580,0.624040841772095,0.5628523663303352,4.918825676790806,6.849940198949341,3.879145658806954
spectrogram,False,ewm_alpha,60,0,118380,0.6469587579613368,0.6113362429788449,4.664507038420824,6.606275632155517,3.7961208118841494
spectrogram,False,ewm_alpha,60,1,118320,0.6478119599951022,0.6124000906361027,4.661692670250306,6.601498000278624,3.7964960912087093
spectrogram,False,ewm_alpha,60,2,118260,0.6485812357462055,0.6134031337273478,4.65949247388184,6.597312121661393,3.797152771264745
spectrogram,False,ewm_alpha,60,3,118200,0.6492908049600474,0.6143457601981726,4.657606044434472,6.593475847070936,3.7980094295222693
spectrogram,False,ewm_alpha,60,4,118140,0.6499422956527733,0.6151993086069643,4.656218175474696,6.590086770960022,3.79900065481797
spectrogram,False,ewm_alpha,60,5,118080,0.6504743232800282,0.6158714916534054,4.65577782918031,6.587576138518185,3.800150631621386
spectrogram,False,ewm_alpha,60,6,118020,0.6508560848447458,0.6162763767232624,4.656176577805305,6.5857070024426,3.801018241903972
spectrogram,False,ewm_alpha,60,7,117960,0.6510539516287144,0.6163668352502094,4.657618177719961,6.584793193596518,3.801872699672768
spectrogram,False,ewm_alpha,60,8,117900,0.6510699737686075,0.6161279915325492,4.660009832780813,6.584753082141754,3.8025533148529154
spectrogram,False,ewm_alpha,60,9,117840,0.65089341797646,0.6155401110166014,4.663573837797576,6.585898454552558,3.8033875065533373
spectrogram,False,ewm_alpha,60,10,117780,0.6504880997305026,0.6145600940454089,4.668402555989433,6.588320480701942,3.804191588834106
spectrogram,False,ewm_alpha,60,11,117720,0.6498606007454535,0.6131974648479235,4.6743953793098605,6.591972582712126,3.8049400828180078
spectrogram,False,ewm_alpha,60,12,117660,0.6490151955031985,0.6114363787514703,4.681441198529587,6.596688074324321,3.8054600848041504
spectrogram,False,ewm_alpha,60,13,117600,0.6479539137878024,0.6093116394217989,4.689296463279411,6.602495184125327,3.8057738576382234
spectrogram,False,ewm_alpha,60,14,117540,0.6466814587953382,0.6068533654417618,4.697966732492756,6.609426038531956,3.806021619128875
spectrogram,False,ewm_alpha,60,15,117480,0.6451961573727065,0.6040890234006511,4.707508744655693,6.61761803334458,3.8063543223620124
spectrogram,False,ewm_alpha,60,16,117420,0.6435337837586985,0.6010691787000824,4.717649113280497,6.626916977162077,3.806771028565539
spectrogram,False,ewm_alpha,60,17,117360,0.6416883740414394,0.5977822298154293,4.728389792714671,6.637206697011423,3.8070546509628675
spectrogram,False,ewm_alpha,60,18,117300,0.6396894684085402,0.5942733335291349,4.739686534701104,6.648387634215051,3.8072324577986216
spectrogram,False,ewm_alpha,60,19,117240,0.6375432985814992,0.5905768520353685,4.751467649418588,6.6604074131446405,3.80737321974818
spectrogram,False,ewm_alpha,60,20,117180,0.6352436821414966,0.5867382632772782,4.763557696815535,6.673230191803666,3.8076792538627404
spectrogram,False,ewm_alpha,60,21,117120,0.6328890819429749,0.5828546469917928,4.775753037345786,6.686420154982976,3.8079448405374974
spectrogram,False,ewm_alpha,60,22,117060,0.6305442387391746,0.5789607135230793,4.787802700131693,6.699450213670089,3.808061117026912
spectrogram,False,ewm_alpha,60,23,117000,0.6282188394613696,0.5750782956520594,4.799676007863183,6.71239988123685,3.8081601925032516
spectrogram,False,ewm_alpha,60,24,116940,0.6259373953164199,0.5712218045824031,4.811374525841022,6.725142808421683,3.808023508718162
spectrogram,False,ewm_alpha,60,25,116880,0.6236514515259786,0.5673666005932749,4.822892548885647,6.737966869014438,3.8082477774529675
spectrogram,False,ewm_alpha,60,26,116820,0.6213588948059675,0.5635220907460883,4.834408823635462,6.750884972929146,3.808525604932101
spectrogram,False,ewm_alpha,60,27,116760,0.6191286248188956,0.5597587951883091,4.8456566895079165,6.763360663680678,3.808676716853533
spectrogram,False,ewm_alpha,60,28,116700,0.6169432628893371,0.5560734115117244,4.856685056109581,6.775659542816745,3.8089558453579326
spectrogram,False,ewm_alpha,60,29,116640,0.6148665702987338,0.5525004860293998,4.867277746149592,6.787430695700925,3.8091411036511365
spectrogram,False,ewm_alpha,60,30,116580,0.6127935914140475,0.5489972955347422,4.877709482555359,6.799335931525866,3.809818441949307
wavelet,False,sin_suavizado,0,0,118380,0.4911289384107146,0.3988554585230549,19.79626279989015,21.1966293839353,19.74624945256631
wavelet,False,sin_suavizado,0,1,117600,0.49466661023828695,0.40267458156959224,19.771144451027673,21.161687080627107,19.72199898982103
wavelet,False,sin_suavizado,0,2,117000,0.49748527599818104,0.4063034543827807,19.751278903683083,21.13543225406121,19.702930414936233
wavelet,False,sin_suavizado,0,3,116580,0.5001852042965341,0.4104090603306229,19.738864401109243,21.118275205436117,19.691230391793916
wavelet,False,sin_suavizado,0,4,116280,0.5044579118669189,0.41618918022067486,19.72140267177248,21.09121513249455,19.67443837286647
wavelet,False,sin_suavizado,0,5,116100,0.5085999041974715,0.42257531817307864,19.723758299392905,21.08412510161464,19.67737232137541
wavelet,False,sin_suavizado,0,6,115740,0.5144418125400703,0.4311339031593397,19.720690870335194,21.06888915493794,19.674674230376883
wavelet,False,sin_suavizado,0,7,115380,0.5200875915659531,0.43973243463905015,19.7205525697365,21.057612490948667,19.674715745216147
wavelet,False,sin_suavizado,0,8,115080,0.5263364895537396,0.44904044187457876,19.714889319598473,21.0384582143159,19.669114660278158
wavelet,False,sin_suavizado,0,9,114780,0.5334201256576495,0.4592794305909075,19.705821336210466,21.012834740577656,19.66000194077496
wavelet,False,sin_suavizado,0,10,114540,0.5403826245901717,0.46918538591474745,19.708104020796416,20.998107082102212,19.66212159741353
wavelet,False,sin_suavizado,0,11,114360,0.5469691077425534,0.4792179839015459,19.719536487292803,20.99408694859325,19.67334702946647
wavelet,False,sin_suavizado,0,12,114180,0.5538764968884223,0.48934446442068313,19.72681507559746,20.985837974044614,19.680423721038522
wavelet,False,sin_suavizado,0,13,113940,0.5614371892877025,0.4994339374980688,19.727050382659225,20.96765186499741,19.680475300682254
wavelet,False,sin_suavizado,0,14,113700,0.5686987100445828,0.5081839722197679,19.72329850113669,20.944979108890603,19.6766330838845
wavelet,False,sin_suavizado,0,15,113520,0.5750833729378464,0.5152179405960177,19.723451036255874,20.9280508213227,19.676874893064113
wavelet,False,sin_suavizado,0,16,113400,0.5808550291148736,0.5216698270492413,19.727143204710806,20.916498118833236,19.68087192769159
wavelet,False,sin_suavizado,0,17,113280,0.5858916717579628,0.5271714688331517,19.730724380835344,20.906329401921653,19.68497631989061
wavelet,False,sin_suavizado,0,18,113100,0.5922847959364321,0.5326889202941241,19.723829831964675,20.88288826153389,19.67879334214067
wavelet,False,sin_suavizado,0,19,112980,0.5987412257151316,0.5372736087790092,19.71048778789206,20.8527980037677,19.666406478302736
wavelet,False,sin_suavizado,0,20,112920,0.6037303463749563,0.5403294117868801,19.691163201335588,20.82220037343284,19.64826356607829
wavelet,False,sin_suavizado,0,21,112740,0.6036030173685257,0.5392646782708522,19.695384425088182,20.82359156736348,19.657849697815106
wavelet,False,sin_suavizado,0,22,112500,0.6006282018004389,0.5360040641491627,19.709553134433673,20.841935193529174,19.67649445930809
wavelet,False,sin_suavizado,0,23,112260,0.5989955397705906,0.5336692966039824,19.715899991006967,20.849353103784345,19.686972242030294
wavelet,False,sin_suavizado,0,24,112020,0.5980640905400689,0.5310779978217568,19.72058779366422,20.85151300382924,19.696140353064795
wavelet,False,sin_suavizado,0,25,111900,0.5998713335506164,0.5303062502044279,19.703945959785617,20.82945379605549,19.678448716230605
wavelet,False,sin_suavizado,0,26,111720,0.5983665828643643,0.5269469753270937,19.710157128693425,20.834576316364963,19.68711371761834
wavelet,False,sin_suavizado,0,27,111480,0.5944050928610682,0.5217035233565248,19.72759663714536,20.859638497214853,19.7059947105948
wavelet,False,sin_suavizado,0,28,111240,0.5901440145687378,0.5163495070074654,19.734472383296886,20.88006951417919,19.713336630827964
wavelet,False,sin_suavizado,0,29,111000,0.586663739750838,0.5111088960544931,19.733738901843495,20.889649364837346,19.714295532642538
wavelet,False,sin_suavizado,0,30,110820,0.5852876659622368,0.5079417368722576,19.71212237302154,20.8731885900866,19.689080231179425
wavelet,False,rolling,1,0,118380,0.4911289384107146,0.3988554585230549,19.79626279989015,21.1966293839353,19.74624945256631
wavelet,False,rolling,1,1,117600,0.49466661023828695,0.40267458156959224,19.771144451027673,21.161687080627107,19.72199898982103
wavelet,False,rolling,1,2,117000,0.49748527599818104,0.4063034543827807,19.751278903683083,21.13543225406121,19.702930414936233
wavelet,False,rolling,1,3,116580,0.5001852042965341,0.4104090603306229,19.738864401109243,21.118275205436117,19.691230391793916
wavelet,False,rolling,1,4,116280,0.5044579118669189,0.41618918022067486,19.72140267177248,21.09121513249455,19.67443837286647
wavelet,False,rolling,1,5,116100,0.5085999041974715,0.42257531817307864,19.723758299392905,21.08412510161464,19.67737232137541
wavelet,False,rolling,1,6,115740,0.5144418125400703,0.4311339031593397,19.720690870335194,21.06888915493794,19.674674230376883
wavelet,False,rolling,1,7,115380,0.5200875915659531,0.43973243463905015,19.7205525697365,21.057612490948667,19.674715745216147
wavelet,False,rolling,1,8,115080,0.5263364895537396,0.44904044187457876,19.714889319598473,21.0384582143159,19.669114660278158
wavelet,False,rolling,1,9,114780,0.5334201256576495,0.4592794305909075,19.705821336210466,21.012834740577656,19.66000194077496
wavelet,False,rolling,1,10,114540,0.5403826245901717,0.46918538591474745,19.708104020796416,20.998107082102212,19.66212159741353
wavelet,False,rolling,1,11,114360,0.5469691077425534,0.4792179839015459,19.719536487292803,20.99408694859325,19.67334702946647
wavelet,False,rolling,1,12,114180,0.5538764968884223,0.48934446442068313,19.72681507559746,20.985837974044614,19.680423721038522
wavelet,False,rolling,1,13,113940,0.5614371892877025,0.4994339374980688,19.727050382659225,20.96765186499741,19.680475300682254
wavelet,False,rolling,1,14,113700,0.5686987100445828,0.5081839722197679,19.72329850113669,20.944979108890603,19.6766330838845
wavelet,False,rolling,1,15,113520,0.5750833729378464,0.5152179405960177,19.723451036255874,20.9280508213227,19.676874893064113
wavelet,False,rolling,1,16,113400,0.5808550291148736,0.5216698270492413,19.727143204710806,20.916498118833236,19.68087192769159
wavelet,False,rolling,1,17,113280,0.5858916717579628,0.5271714688331517,19.730724380835344,20.906329401921653,19.68497631989061
wavelet,False,rolling,1,18,113100,0.5922847959364321,0.5326889202941241,19.723829831964675,20.88288826153389,19.67879334214067
wavelet,False,rolling,1,19,112980,0.5987412257151316,0.5372736087790092,19.71048778789206,20.8527980037677,19.666406478302736
wavelet,False,rolling,1,20,112920,0.6037303463749563,0.5403294117868801,19.691163201335588,20.82220037343284,19.64826356607829
wavelet,False,rolling,1,21,112740,0.6036030173685257,0.5392646782708522,19.695384425088182,20.82359156736348,19.657849697815106
wavelet,False,rolling,1,22,112500,0.6006282018004389,0.5360040641491627,19.709553134433673,20.841935193529174,19.67649445930809
wavelet,False,rolling,1,23,112260,0.5989955397705906,0.5336692966039824,19.715899991006967,20.849353103784345,19.686972242030294
wavelet,False,rolling,1,24,112020,0.5980640905400689,0.5310779978217568,19.72058779366422,20.85151300382924,19.696140353064795
wavelet,False,rolling,1,25,111900,0.5998713335506164,0.5303062502044279,19.703945959785617,20.82945379605549,19.678448716230605
wavelet,False,rolling,1,26,111720,0.5983665828643643,0.5269469753270937,19.710157128693425,20.834576316364963,19.68711371761834
wavelet,False,rolling,1,27,111480,0.5944050928610682,0.5217035233565248,19.72759663714536,20.859638497214853,19.7059947105948
wavelet,False,rolling,1,28,111240,0.5901440145687378,0.5163495070074654,19.734472383296886,20.88006951417919,19.713336630827964
wavelet,False,rolling,1,29,111000,0.586663739750838,0.5111088960544931,19.733738901843495,20.889649364837346,19.714295532642538
wavelet,False,rolling,1,30,110820,0.5852876659622368,0.5079417368722576,19.71212237302154,20.8731885900866,19.689080231179425
wavelet,False,rolling,5,0,118380,0.5330035990873403,0.4435842486857379,19.72996799934929,20.905215069209092,19.709787130587937
wavelet,False,rolling,5,1,118080,0.5361608235957428,0.4488320252059611,19.717950432554836,20.886669937133895,19.69810920777252
wavelet,False,rolling,5,2,117840,0.5403376553516079,0.4556068590501335,19.708137443169544,20.868626862898513,19.68856588678656
