Tiempo_s,Canal_1,Canal_2
113.5312,853,1041
113.5391,364,340
113.5469,195,359
113.5547,-32,475
113.5625,-452,363
113.5703,-720,135
113.5781,-1120,24
113.5859,-1241,398
113.5938,-1422,163
113.6016,-1755,-136
113.6094,-1746,69
113.6172,-1814,-303
113.6250,-2289,-389
113.6328,-2081,60
113.6406,-2083,-917
113.6484,-2375,-890
113.6562,-2430,-65
113.6641,-2314,-466
113.6719,-2516,-870
113.6797,-2370,-254
113.6875,-2430,-634
113.6953,-2354,-159
113.7031,-2682,145
113.7109,-2942,-1020
113.7188,-2546,-1051
113.7266,-2419,176
113.7344,-3082,-327
113.7422,-2686,-984
113.7500,-2563,-871
113.7578,-2892,-719
113.7656,-2584,-346
113.7734,-2617,-326
113.7812,-3281,-968
113.7891,-3303,-702
113.7969,-3043,-360
113.8047,-2913,-681
113.8125,-3083,-999
113.8203,-3288,-668
113.8281,-3085,-731
113.8359,-3013,-536
113.8438,-3211,-714
113.8516,-3201,-1117
113.8594,-3357,-969
113.8672,-3349,-730
113.8750,-2997,-1057
113.8828,-3396,-876
113.8906,-3611,-851
113.8984,-3224,-766
113.9062,-3450,-720
113.9141,-3641,-1156
113.9219,-3326,-1067
113.9297,-3276,-990
113.9375,-3233,-1149
113.9453,-3151,-698
113.9531,-3198,-390
113.9609,-3082,-777
113.9688,-3134,-1065
113.9766,-3263,-882
113.9844,-3107,-914
113.9922,-3132,-1048
114.0000,-3168,-960
114.0078,-3004,-499
114.0156,-3282,-838
114.0234,-3283,-1220
114.0312,-2941,-462
114.0391,-3139,-240
114.0469,-3184,-1186
114.0547,-2873,-1209
114.0625,-3107,-836
114.0703,-3227,-882
114.0781,-3008,-743
114.0859,-3156,-873
114.0938,-3295,-1104
114.1016,-3060,-937
114.1094,-3205,-1044
114.1172,-3405,-1069
114.1250,-3146,-773
114.1328,-3297,-868
114.1406,-3259,-855
114.1484,-3029,-817
114.1562,-3150,-1157
114.1641,-3397,-1247
114.1719,-3111,-856
114.1797,-2679,-386
114.1875,-2935,-403
114.1953,-3177,-1087
114.2031,-3075,-1323
114.2109,-2904,-934
114.2188,-2996,-1050
114.2266,-3053,-915
114.2344,-2989,-364
114.2422,-2856,-654
114.2500,-2783,-1105
114.2578,-2851,-298
114.2656,-2937,-639
114.2734,-3091,-1740
114.2812,-3138,-1429
114.2891,-2906,-784
114.2969,-2964,-670
114.3047,-3061,-752
114.3125,-2999,-994
114.3203,-2949,-1023
114.3281,-2936,-483
114.3359,-3013,-614
114.3438,-3013,-1476
114.3516,-3028,-1661
114.3594,-3221,-1631
114.3672,-3120,-997
114.3750,-3050,-238
114.3828,-3411,-570
114.3906,-3646,-1366
114.3984,-3418,-1451
114.4062,-3282,-1151
114.4141,-3502,-1052
114.4219,-3705,-2107
114.4297,-3505,-2159
114.4375,-3189,-794
114.4453,-3286,-805
114.4531,-3564,-1321
114.4609,-3387,-1507
114.4688,-3477,-2156
114.4766,-3608,-1902
114.4844,-3447,-1319
114.4922,-3462,-1465
114.5000,-3456,-1613
114.5078,-3241,-1356
114.5156,-3323,-1402
114.5234,-3371,-1331
114.5312,-3033,-1354
114.5391,-3057,-1309
114.5469,-3020,-1262
114.5547,-2772,-1200
114.5625,-2884,-1205
114.5703,-2683,-1080
114.5781,-2434,-1138
114.5859,-2487,-1087
114.5938,-2075,-994
114.6016,-1500,-965
114.6094,-1244,-1110
114.6172,-753,-1002
114.6250,-13,-978
114.6328,906,-725
114.6406,1820,-780
114.6484,2130,-731
114.6562,2221,-885
114.6641,2666,-1086
114.6719,2857,-1055
114.6797,3078,-1098
114.6875,3351,-1266
114.6953,3576,-1183
114.7031,3590,-1028
114.7109,3688,-1071
114.7188,3859,-1204
114.7266,4092,-1054
114.7344,3790,-1071
114.7422,3723,-1074
114.7500,3976,-854
114.7578,4046,-863
114.7656,3582,-1225
114.7734,3590,-1199
114.7812,3828,-944
114.7891,3775,-900
114.7969,3699,-785
114.8047,3631,-796
114.8125,3368,-861
114.8203,3001,-317
114.8281,2729,-381
114.8359,2335,-1157
114.8438,1931,-681
114.8516,1862,38
114.8594,1431,-428
114.8672,1055,-486
114.8750,952,-60
114.8828,419,-210
114.8906,-102,-452
114.8984,-217,-332
114.9062,-546,-281
114.9141,-853,-387
114.9219,-783,-438
114.9297,-1104,-456
114.9375,-1434,-500
114.9453,-1313,-470
114.9531,-1342,-463
114.9609,-1677,-555
114.9688,-1782,-464
114.9766,-1910,-396
114.9844,-1609,-480
114.9922,-1691,-384
115.0000,-2117,-230
115.0078,-2164,-425
115.0156,-1848,-520
115.0234,-1928,-434
115.0312,-1932,-574
115.0391,-2138,-738
115.0469,-2109,-587
115.0547,-2094,-474
115.0625,-1993,-346
115.0703,-1946,-425
115.0781,-1936,-512
115.0859,-2151,-578
115.0938,-1807,-566
115.1016,-1517,-167
115.1094,-1704,35
115.1172,-1666,-230
115.1250,-1863,-348
115.1328,-1998,-424
115.1406,-1775,-395
115.1484,-1845,-212
115.1562,-2157,-495
115.1641,-2322,-771
115.1719,-2574,-566
115.1797,-2417,-481
115.1875,-2219,-512
115.1953,-2527,-487
115.2031,-2533,-505
115.2109,-2473,-490
115.2188,-2415,-373
115.2266,-2441,-368
115.2344,-2602,-527
115.2422,-2751,-487
115.2500,-2888,-470
115.2578,-2833,-525
115.2656,-2619,-537
115.2734,-2698,-608
115.2812,-2981,-791
115.2891,-2819,-477
115.2969,-2790,-492
115.3047,-2916,-985
115.3125,-2713,-849
115.3203,-2759,-558
115.3281,-2924,-845
115.3359,-2654,-694
115.3438,-2675,-480
115.3516,-3127,-881
115.3594,-3031,-784
115.3672,-2790,-383
115.3750,-2960,-596
115.3828,-3072,-1075
115.3906,-2929,-826
115.3984,-2979,-621
115.4062,-3027,-762
115.4141,-2699,-916
115.4219,-2743,-974
115.4297,-3157,-790
115.4375,-3087,-580
115.4453,-2864,-647
115.4531,-2863,-1025
115.4609,-3045,-932
115.4688,-3080,-783
115.4766,-3054,-745
115.4844,-2979,-789
115.4922,-3156,-797
115.5000,-3234,-750
115.5078,-3248,-650
115.5156,-3196,-818
115.5234,-3149,-1039
115.5312,-3477,-1184
115.5391,-3316,-881
115.5469,-3070,-771
115.5547,-3329,-834
115.5625,-3268,-795
115.5703,-3178,-906
115.5781,-3468,-1296
115.5859,-3216,-936
115.5938,-2649,-529
115.6016,-3257,-955
115.6094,-3497,-1035
115.6172,-2861,-581
115.6250,-2482,-763
115.6328,-1938,-610
115.6406,-1330,-83
115.6484,-1237,133
115.6562,-969,77
115.6641,-683,236
115.6719,-662,120
115.6797,-556,261
115.6875,-299,342
115.6953,-398,398
115.7031,-409,354
115.7109,-467,507
115.7188,-438,335
115.7266,-497,220
115.7344,-914,244
115.7422,-1158,321
115.7500,-1277,70
115.7578,-1377,-189
115.7656,-1628,-294
115.7734,-1842,-356
115.7812,-1825,-570
115.7891,-1876,-543
115.7969,-1991,-406
115.8047,-2175,-395
115.8125,-2511,-573
115.8203,-2407,-330
115.8281,-2123,-318
115.8359,-2498,-901
115.8438,-2649,-1251
115.8516,-2351,-820
115.8594,-2680,-781
115.8672,-2924,-1061
115.8750,-2615,-1010
115.8828,-2707,-993
115.8906,-2955,-1057
115.8984,-2670,-857
115.9062,-2670,-882
115.9141,-2981,-826
115.9219,-2981,-750
115.9297,-2860,-1123
115.9375,-2877,-1238
115.9453,-2952,-946
115.9531,-2860,-1111
115.9609,-3004,-1316
115.9688,-3100,-1246
115.9766,-3171,-947
115.9844,-3055,-622
115.9922,-2944,-1099
116.0000,-2865,-1698
116.0078,-2974,-1467
116.0156,-2944,-1237
116.0234,-3035,-1358
116.0312,-2855,-1222
116.0391,-2803,-989
116.0469,-3003,-917
116.0547,-2650,-1205
116.0625,-2505,-1405
116.0703,-2871,-1243
116.0781,-2763,-1170
116.0859,-2676,-1188
116.0938,-2970,-1028
116.1016,-2779,-1048
116.1094,-2681,-1047
116.1172,-2899,-1093
116.1250,-2799,-1329
116.1328,-2707,-1367
116.1406,-2849,-1203
116.1484,-2815,-1187
116.1562,-2864,-1425
116.1641,-2703,-1386
116.1719,-2788,-1342
116.1797,-2732,-1305
116.1875,-2591,-1014
116.1953,-2586,-966
116.2031,-2825,-1391
116.2109,-2913,-1369
116.2188,-2743,-1250
116.2266,-2599,-1473
116.2344,-2644,-1351
116.2422,-2530,-1153
116.2500,-2599,-1332
116.2578,-2872,-1301
116.2656,-2724,-1290
116.2734,-2291,-1216
116.2812,-2526,-1251
116.2891,-3216,-1543
116.2969,-3053,-1571
116.3047,-2764,-1430
116.3125,-2791,-1454
116.3203,-2869,-1302
116.3281,-2799,-1268
116.3359,-2803,-1436
116.3438,-2777,-1356
116.3516,-2893,-1336
116.3594,-2883,-1480
116.3672,-2707,-1508
116.3750,-2966,-1638
116.3828,-3085,-1493
116.3906,-2512,-1265
116.3984,-2687,-1458
116.4062,-3064,-1655
116.4141,-2998,-1597
116.4219,-3046,-1469
116.4297,-2887,-1422
116.4375,-2569,-1588
116.4453,-3028,-1705
116.4531,-3020,-1465
116.4609,-2776,-1432
116.4688,-2802,-1543
116.4766,-2966,-1655
116.4844,-2743,-1666
116.4922,-2974,-1570
116.5000,-2955,-1361
116.5078,-2878,-1579
116.5156,-2903,-1802
116.5234,-3038,-1561
116.5312,-2874,-1544
116.5391,-2781,-1765
116.5469,-2925,-1627
116.5547,-2881,-1593
116.5625,-2671,-1709
116.5703,-2869,-1549
116.5781,-3036,-1507
116.5859,-2973,-1913
116.5938,-2809,-1815
116.6016,-2759,-1520
116.6094,-2703,-1613
116.6172,-2874,-1552
116.6250,-2836,-1467
116.6328,-2705,-1654
116.6406,-2597,-1710
116.6484,-2958,-1748
116.6562,-3045,-1761
116.6641,-2687,-1315
116.6719,-2677,-1344
116.6797,-2983,-1985
116.6875,-2733,-1899
116.6953,-2753,-1626
116.7031,-2953,-1834
116.7109,-2838,-1837
116.7188,-2811,-1608
116.7266,-2848,-1795
116.7344,-2672,-1768
116.7422,-2802,-1329
116.7500,-2887,-1520
116.7578,-2683,-2146
116.7656,-2916,-2087
116.7734,-3020,-1780
116.7812,-2913,-1886
116.7891,-2848,-1769
116.7969,-2736,-1496
116.8047,-2677,-1789
116.8125,-2909,-2005
116.8203,-2870,-1854
116.8281,-2727,-1895
116.8359,-2966,-1932
116.8438,-2943,-1892
116.8516,-2804,-1986
116.8594,-2958,-1913
116.8672,-2938,-1829
116.8750,-2714,-1886
116.8828,-2566,-1693
116.8906,-2592,-1603
116.8984,-2556,-1981
116.9062,-2355,-2041
116.9141,-2477,-1886
116.9219,-2741,-1847
116.9297,-2396,-1696
116.9375,-2271,-1792
116.9453,-2653,-1877
116.9531,-2639,-1559
116.9609,-2539,-1686
116.9688,-2595,-1990
116.9766,-2338,-1746
116.9844,-2505,-1842
116.9922,-2752,-2047
117.0000,-2689,-1971
117.0078,-2286,-1782
117.0156,-2391,-1693
117.0234,-2794,-1835
117.0312,-2751,-2098
117.0391,-2551,-1957
117.0469,-2732,-1818
117.0547,-2745,-1940
117.0625,-2495,-1956
117.0703,-2651,-2101
117.0781,-2860,-2216
117.0859,-2990,-2062
117.0938,-3133,-1964
117.1016,-2724,-1910
117.1094,-2566,-1812
117.1172,-3106,-2047
117.1250,-2892,-2236
117.1328,-2689,-2024
117.1406,-3116,-2021
117.1484,-2973,-2111
117.1562,-2764,-2076
117.1641,-2921,-2049
117.1719,-2997,-2087
117.1797,-3114,-2220
117.1875,-3014,-2291
117.1953,-2805,-2175
117.2031,-3022,-2083
117.2109,-3160,-2101
117.2188,-3005,-2149
117.2266,-3005,-2171
117.2344,-3042,-2358
117.2422,-2945,-2279
117.2500,-3113,-2054
117.2578,-2889,-2128
117.2656,-2784,-2374
117.2734,-2912,-2058
117.2812,-3127,-1956
117.2891,-3189,-2547
117.2969,-3094,-2492
117.3047,-2770,-1884
117.3125,-2857,-2095
117.3203,-3054,-2437
117.3281,-2978,-2182
117.3359,-2942,-2212
117.3438,-3029,-2379
117.3516,-2819,-2227
117.3594,-2877,-2313
117.3672,-2899,-2250
117.3750,-2832,-2127
117.3828,-2890,-2285
117.3906,-2987,-2306
117.3984,-2545,-2177
117.4062,-2435,-2158
117.4141,-2561,-2131
117.4219,-2504,-2132
117.4297,-2232,-2186
117.4375,-2681,-2253
117.4453,-2703,-2141
117.4531,-2435,-2096
117.4609,-2398,-2173
117.4688,-2677,-2240
117.4766,-2472,-2190
117.4844,-2517,-2140
117.4922,-2614,-2162
117.5000,-2476,-2154
117.5078,-2456,-2212
117.5156,-2849,-2292
117.5234,-2591,-2248
117.5312,-2595,-2228
117.5391,-2676,-2320
117.5469,-2668,-2393
117.5547,-2690,-2258
117.5625,-2771,-2142
117.5703,-2399,-2260
117.5781,-2487,-2372
117.5859,-2726,-2290
117.5938,-2736,-2165
117.6016,-2191,-1956
117.6094,-2409,-1978
117.6172,-2717,-2364
117.6250,-2940,-2576
117.6328,-2778,-2440
117.6406,-3020,-2341
117.6484,-2847,-2164
117.6562,-2808,-2094
117.6641,-2828,-2350
117.6719,-2933,-2530
117.6797,-2791,-2335
117.6875,-2936,-2228
117.6953,-3051,-2407
117.7031,-3061,-2543
117.7109,-2890,-2417
117.7188,-2977,-2345
117.7266,-3024,-2538
117.7344,-3065,-2577
117.7422,-3027,-2271
117.7500,-3083,-2314
117.7578,-2894,-2657
117.7656,-2857,-2573
117.7734,-2997,-2519
117.7812,-3159,-2520
117.7891,-2961,-2291
117.7969,-2899,-2462
117.8047,-2859,-2681
117.8125,-2960,-2538
117.8203,-3138,-2473
117.8281,-3070,-2627
117.8359,-2813,-2446
117.8438,-2918,-2441
117.8516,-2928,-2552
117.8594,-2929,-2522
117.8672,-2784,-2387
117.8750,-3014,-2513
117.8828,-3129,-2658
117.8906,-2667,-2574
117.8984,-2777,-2542
117.9062,-3205,-2576
117.9141,-2848,-2353
117.9219,-2673,-2290
117.9297,-2868,-2479
117.9375,-2945,-2554
117.9453,-2953,-2535
117.9531,-2847,-2489
117.9609,-2775,-2429
117.9688,-2583,-2533
117.9766,-2317,-2478
117.9844,-2432,-2284
117.9922,-2716,-2401
118.0000,-2507,-2541
118.0078,-2622,-2530
118.0156,-2744,-2520
118.0234,-2571,-2477
118.0312,-2580,-2542
118.0391,-2692,-2504
118.0469,-2664,-2428
118.0547,-2689,-2390
118.0625,-2521,-2437
118.0703,-2418,-2467
118.0781,-2573,-2479
118.0859,-2666,-2416
118.0938,-2576,-2360
118.1016,-2620,-2433
118.1094,-2715,-2498
118.1172,-2681,-2443
118.1250,-2423,-2387
118.1328,-2593,-2507
118.1406,-2947,-2590
118.1484,-2301,-2315
118.1562,-1616,-2056
118.1641,-2246,-2420
118.1719,-2138,-2602
118.1797,-1481,-2550
118.1875,-1352,-2763
118.1953,-1225,-3004
118.2031,-796,-3206
118.2109,-785,-3272
118.2188,-941,-3613
118.2266,-1291,-4073
118.2344,-1513,-4116
118.2422,-1785,-4002
118.2500,-2162,-4238
118.2578,-2761,-4171
118.2656,-3284,-4117
118.2734,-3563,-4318
118.2812,-3635,-4195
118.2891,-4094,-4166
118.2969,-4590,-4418
118.3047,-4690,-4246
118.3125,-4860,-4221
118.3203,-5275,-4398
118.3281,-5653,-4212
118.3359,-6121,-4376
118.3438,-6197,-4699
118.3516,-6745,-4699
118.3594,-7154,-4707
118.3672,-7247,-4769
118.3750,-7591,-4720
118.3828,-8174,-4796
118.3906,-8139,-5013
118.3984,-8288,-4945
118.4062,-8182,-4830
118.4141,-7663,-4620
118.4219,-7508,-4340
118.4297,-7627,-4233
118.4375,-7287,-4600
118.4453,-7111,-4472
118.4531,-6725,-4184
118.4609,-6804,-4266
118.4688,-6788,-4162
118.4766,-6785,-3797
118.4844,-6786,-4084
118.4922,-6537,-4164
118.5000,-6635,-3898
118.5078,-6711,-3811
118.5156,-6540,-3698
118.5234,-6542,-3656
118.5312,-6404,-3833
118.5391,-6531,-3822
118.5469,-6488,-3759
118.5547,-6176,-3588
118.5625,-5972,-3540
118.5703,-6609,-3625
118.5781,-6985,-3966
118.5859,-7061,-4083
118.5938,-6713,-3998
118.6016,-6823,-3792
118.6094,-6899,-3778
118.6172,-6655,-3723
118.6250,-6440,-3832
118.6328,-6666,-3980
118.6406,-6214,-3810
118.6484,-6650,-3562
118.6562,-6548,-3774
118.6641,-5733,-3806
118.6719,-6310,-3721
118.6797,-7302,-3866
118.6875,-6455,-3832
118.6953,-6289,-3567
118.7031,-6186,-3659
118.7109,-6012,-3928
118.7188,-6138,-3909
118.7266,-6508,-3527
118.7344,-6637,-3530
118.7422,-6663,-3724
118.7500,-6171,-3640
118.7578,-5986,-3588
118.7656,-5992,-3838
118.7734,-5854,-3752
118.7812,-5880,-3585
118.7891,-5953,-3674
118.7969,-5782,-3646
118.8047,-5721,-3481
118.8125,-5566,-3508
118.8203,-5757,-3525
118.8281,-5600,-3348
118.8359,-5805,-3452
118.8438,-5779,-3536
118.8516,-5733,-3312
118.8594,-5604,-3341
118.8672,-5560,-3542
118.8750,-5624,-3527
118.8828,-5735,-3497
118.8906,-5734,-3420
118.8984,-5650,-3390
118.9062,-5491,-3557
118.9141,-5465,-3443
118.9219,-5455,-3397
118.9297,-5530,-3438
118.9375,-5226,-3370
118.9453,-5556,-3459
118.9531,-5750,-3685
118.9609,-5405,-3414
118.9688,-5185,-3336
118.9766,-5470,-3636
118.9844,-5499,-3489
118.9922,-5577,-3583
119.0000,-5449,-3741
119.0078,-5431,-3353
119.0156,-5493,-3316
119.0234,-5346,-3667
119.0312,-5204,-3641
119.0391,-5353,-3580
119.0469,-5003,-3509
119.0547,-5200,-3342
119.0625,-5245,-3425
119.0703,-5118,-3252
119.0781,-5013,-3241
119.0859,-5081,-3538
119.0938,-4851,-3448
119.1016,-5090,-3447
119.1094,-5035,-3805
119.1172,-4988,-3539
119.1250,-5120,-3372
119.1328,-5136,-3582
119.1406,-5309,-3503
119.1484,-5315,-3500
119.1562,-5273,-3696
119.1641,-5456,-3518
119.1719,-5480,-3540
119.1797,-5085,-3621
119.1875,-5040,-3620
119.1953,-5392,-3630
119.2031,-5417,-3578
119.2109,-5226,-3490
119.2188,-5199,-3458
119.2266,-5474,-3538
119.2344,-5333,-3860
119.2422,-5437,-3837
119.2500,-5774,-3805
119.2578,-5228,-4293
119.2656,-4837,-4442
119.2734,-5156,-3728
119.2812,-4859,-3838
119.2891,-3991,-4288
119.2969,-3175,-4282
119.3047,-2266,-4120
119.3125,-1612,-4229
119.3203,-845,-4047
119.3281,-13,-4026
119.3359,58,-4127
119.3438,569,-3798
119.3516,1182,-3464
119.3594,1288,-3449
119.3672,1682,-3155
119.3750,1824,-2880
119.3828,1652,-2692
119.3906,2235,-2348
119.3984,2576,-1946
119.4062,2191,-1709
119.4141,2256,-1352
119.4219,2100,-1333
119.4297,1587,-1303
119.4375,1926,-1071
119.4453,1898,-872
119.4531,1770,-962
119.4609,1693,-724
119.4688,1943,-414
119.4766,1997,-430
119.4844,2125,-409
119.4922,1865,-395
119.5000,1521,-493
119.5078,1257,-592
119.5156,889,-764
119.5234,769,-899
119.5312,709,-896
119.5391,714,-877
119.5469,500,-945
119.5547,385,-1013
119.5625,283,-1160
119.5703,155,-1207
119.5781,92,-1224
119.5859,228,-1148
119.5938,531,-1053
119.6016,182,-1129
119.6094,-423,-1276
119.6172,-221,-1186
119.6250,184,-1086
119.6328,328,-1089
119.6406,-117,-1076
119.6484,-76,-1121
119.6562,-120,-1198
119.6641,-293,-1133
119.6719,-308,-1087
119.6797,69,-1174
119.6875,-132,-1274
119.6953,-424,-1318
119.7031,-417,-1273
119.7109,-399,-1187
119.7188,-354,-1132
119.7266,107,-909
119.7344,-121,-891
119.7422,-231,-1003
119.7500,-489,-1214
119.7578,-310,-1255
119.7656,-141,-1121
119.7734,3,-992
119.7812,-506,-1221
119.7891,-129,-1153
119.7969,-46,-1006
119.8047,-626,-1107
119.8125,-768,-1233
119.8203,-7,-1115
119.8281,-176,-1131
119.8359,-596,-1350
119.8438,-689,-1357
119.8516,-511,-1137
119.8594,-744,-1333
119.8672,-771,-1589
119.8750,-718,-1284
119.8828,-671,-1267
119.8906,-667,-1638
119.8984,-352,-1501
119.9062,-671,-1363
119.9141,-661,-1556
119.9219,-221,-1379
119.9297,475,-1090
119.9375,-77,-1348
119.9453,-336,-1540
119.9531,477,-1606
119.9609,885,-1924
119.9688,582,-2020
119.9766,1124,-2039
119.9844,1557,-2276
119.9922,1409,-2439
120.0000,1235,-2789
120.0078,1224,-3069
120.0156,1048,-2958
120.0234,599,-3223
120.0312,144,-3200
120.0391,57,-3410
120.0469,-266,-3734
120.0547,-544,-3141
120.0625,-778,-2784
120.0703,-1267,-3766
120.0781,-1644,-4063
120.0859,-1948,-3397
120.0938,-2648,-3185
120.1016,-3151,-3612
120.1094,-3562,-3973
120.1172,-4081,-4000
120.1250,-4483,-3929
120.1328,-4932,-4029
120.1406,-5733,-4525
120.1484,-5911,-4711
120.1562,-6433,-4499
120.1641,-7299,-4602
120.1719,-7515,-5272
120.1797,-7490,-5195
120.1875,-7608,-4683
120.1953,-7237,-4499
120.2031,-6880,-4602
120.2109,-6857,-4529
120.2188,-6734,-4285
120.2266,-6728,-4282
120.2344,-6500,-4288
120.2422,-6284,-3823
120.2500,-6303,-3765
120.2578,-6321,-4079
120.2656,-5917,-3887
120.2734,-5793,-3792
120.2812,-6081,-4353
120.2891,-6049,-3953
120.2969,-5895,-3841
120.3047,-5909,-3928
120.3125,-5764,-3562
120.3203,-5751,-3796
120.3281,-5929,-4013
120.3359,-5929,-3410
120.3438,-5719,-3822
120.3516,-5974,-4178
120.3594,-6050,-4000
120.3672,-5539,-3897
120.3750,-5733,-3695
120.3828,-6237,-3721
120.3906,-6087,-3976
120.3984,-5782,-3541
120.4062,-5682,-3524
120.4141,-6022,-3838
120.4219,-6071,-3503
120.4297,-5692,-3621
120.4375,-5868,-3904
120.4453,-5886,-3487
120.4531,-5663,-3482
120.4609,-5775,-3951
120.4688,-5813,-3811
120.4766,-5748,-3129
120.4844,-6158,-3307
120.4922,-5993,-3562
120.5000,-5542,-3498
120.5078,-5960,-3490
120.5156,-5818,-3820
120.5234,-5576,-3443
120.5312,-5687,-3485
120.5391,-5559,-3759
120.5469,-5404,-3327
120.5547,-5635,-3293
120.5625,-5640,-3800
120.5703,-5531,-3342
120.5781,-5596,-3301
120.5859,-5504,-3740
120.5938,-5440,-3587
120.6016,-5522,-3480
120.6094,-5160,-3635
120.6172,-5014,-3275
120.6250,-4936,-3100
120.6328,-4836,-3522
120.6406,-5094,-3618
120.6484,-4807,-3360
120.6562,-5060,-3266
120.6641,-5684,-3520
120.6719,-5770,-3427
120.6797,-5071,-3196
120.6875,-5325,-3245
120.6953,-5457,-3450
120.7031,-5325,-3263
120.7109,-5370,-3401
120.7188,-5217,-3449
120.7266,-4913,-3036
120.7344,-5302,-3102
120.7422,-5329,-3732
120.7500,-5305,-3491
120.7578,-5058,-2997
120.7656,-5157,-3245
120.7734,-5281,-3525
120.7812,-5086,-3125
120.7891,-4902,-3245
120.7969,-5554,-3403
120.8047,-5512,-3338
120.8125,-4937,-3054
120.8203,-5002,-3174
120.8281,-5038,-3015
120.8359,-5039,-3086
120.8438,-5461,-3305
120.8516,-4943,-3074
120.8594,-4736,-2789
120.8672,-5139,-3055
120.8750,-5166,-3236
120.8828,-4929,-2930
120.8906,-4756,-3039
120.8984,-4699,-3187
120.9062,-4845,-2994
120.9141,-4763,-2883
120.9219,-4661,-2790
120.9297,-4771,-2793
120.9375,-4808,-3105
120.9453,-4566,-3125
120.9531,-4767,-3138
120.9609,-4838,-3230
120.9688,-4897,-3099
120.9766,-4890,-3051
120.9844,-4781,-3126
120.9922,-4701,-2999
121.0000,-4817,-3017
121.0078,-4711,-3077
121.0156,-4865,-3086
121.0234,-4844,-3340
121.0312,-4989,-3363
121.0391,-4926,-3394
121.0469,-4826,-3378
121.0547,-4202,-3265
121.0625,-3621,-3258
121.0703,-3208,-3317
121.0781,-2381,-3362
121.0859,-1548,-3282
121.0938,-1069,-3103
121.1016,-566,-2890
121.1094,774,-2954
121.1172,1332,-2762
121.1250,1122,-2684
121.1328,1719,-2677
121.1406,2243,-2514
121.1484,2165,-2393
121.1562,2366,-2208
121.1641,2938,-2040
121.1719,3022,-1806
121.1797,3306,-1516
121.1875,3224,-1398
121.1953,2742,-1264
121.2031,2997,-1056
121.2109,3182,-895
121.2188,2690,-771
121.2266,2826,-607
121.2344,3099,-500
121.2422,2661,-458
121.2500,2658,-431
